0.0 0.0 0.0 0.0 0.0 0.0
-2.4183706982170725 -2.3639511245871803 -2.41837084111184 -2.3639511290097417 -2.273251840000004 -11.363951213087512
-1.8701440750700926 -1.4502401683597368 -1.870144417778195 -1.4502400188132998 -0.7504000000000028 -10.450240084036023
-2.3639511242299553 -2.27325184512808 -2.3639520558438547 -2.273251914143046 -2.122086400000004 -11.273251848689167
-2.495419312514352 -2.4954339897636375 -2.495442805829228 -2.4955378022521364 -11.492223832196142 -11.49262209457421
0.0 0.0 0.0 0.0 0.0 0.0
-2.4954389478309134 -2.4955306156623993 -2.4954002278528966 -2.4955424122844 -11.492788078189646 -11.492409693695505
-2.481753655995738 -2.4823109394077414 -2.4816853851582836 -2.48224165050214 -11.478395463491058 -11.48112673852622
-2.273458249598188 -2.3882274459633606 -2.424048898779406 -2.3894963477548727 -11.389120398858378 -11.39005791635867
-2.4706142181380626 -2.48099532875126 -2.486261201675063 -2.48113267442724 -11.480781168430214 -11.480735815152679
0.0 0.0 0.0 0.0 0.0 0.0
-2.451023449660654 -2.4718649769586363 -2.4808408325672455 -2.470811444786289 -11.471186374829502 -11.47143657200014
-2.488545581771642 -2.4894952981931193 -2.488492724817842 -2.488859917369929 -11.485847531877734 -11.486855283328218
-2.471140478007221 -2.480934361309557 -2.4730156708211415 -2.4794873454333333 -11.466292586777962 -11.474542957853322
-2.489466649693528 -2.4912544823660667 -2.48954993598501 -2.4907209651347606 -11.489176113005836 -11.485993308239008
0.0 0.0 0.0 0.0 0.0 0.0
5.599999999999993 10.999999999999991 5.599999999999993 10.999999999999991 1.9999999999999922 19.99999999999999
-2.122086400000004 -2.273251964106672 -2.122086530467664 -2.2732521498188585 -11.273255858299903 -2.3639513658046374
0.41599999999999737 -0.7504000191461535 -1.4502400885908653 -0.7504000021023927 -9.750400173731057 -1.4502400180325294
-1.8701440000000038 -2.122086592456578 -1.8701441896750441 -2.122086439960351 -11.122086458209457 -2.2732518640368187
0.0 0.0 0.0 0.0 0.0 0.0
-2.451023491672809 -2.4183719332543014 -2.418372256097406 -2.3639511040000043 -11.418371190038517 -11.418370871887705
-2.1233419382325724 -1.871227527517341 -1.8727751863309412 -1.450240003014149 -10.870976985923065 -10.872061344479693
-2.4183764029806656 -2.364136103072101 -2.3643517485007597 -2.2732518407280193 -11.36434487483158 -11.364191657765346
-2.4936563143783452 -2.4950214806002236 -2.4947197670988146 -2.4937159147515318 -11.493596271776774 -11.492654502165891
0.0 0.0 0.0 0.0 0.0 0.0
-2.493635591410889 -2.493646354974182 -2.493951074744061 -2.494697356019446 -11.491997149178788 -11.493166065611355
-2.4706354942556765 -2.477899327758009 -2.47593359497131 -2.481311826528242 -11.476349400740833 -11.474958392338326
-2.364178989793427 -2.42893696795814 -2.4307242710456465 -2.3973882455280906 -11.42505799823479 -11.418243480070329
-2.482265288186577 -2.4863277460585795 -2.4865846424122093 -2.482256994930815 -11.486106225554172 -11.481033959797927
0.0 0.0 0.0 0.0 0.0 0.0
-2.470649443241887 -2.48062386815133 -2.4816034397900375 -2.47191676553163 -11.479060513556535 -11.477112221545593
-2.4823722520855207 -2.4855329415768885 -2.486538472001342 -2.4879479693438835 -11.485836715587974 -11.485757812918887
-2.4514178356987886 -2.4730126055082637 -2.4730598167275835 -2.480019500083803 -11.472684371198325 -11.47421500876399
-2.4824310833834935 -2.4897336036255466 -2.489467461383638 -2.491119056247615 -11.487848592328792 -11.489253933901736
0.0 0.0 0.0 0.0 0.0 0.0
2.3599999890632595 5.5999999961418006 5.599999996865699 10.999999999999991 -3.400000004992547 -3.400000001002077
-1.8701440000033749 -2.1222150429341755 -2.122617573066292 -2.2733258130574168 -11.122117817619687 -11.12222951319772
-0.7504000000262834 -1.4525532487742436 -1.451126986092085 -0.7511400330891229 -10.450429401552412 -10.450576818624016
-1.4502400025975533 -1.8703730542945005 -1.871346214262315 -2.1228092501169744 -10.870936465049185 -10.870698950905961
0.0 0.0 0.0 0.0 0.0 0.0
-2.4894203853921826 -2.490842227098684 -2.4924826395578 -2.49075842108738 -11.487628363736107 -11.490624973957786
-2.4188088982715135 -2.455253581704803 -2.4672692484185914 -2.4567604991397896 -11.454771982781688 -11.452073361216739
-2.4823668955463125 -2.4865942196702746 -2.4884961727012964 -2.486942945045491 -11.486585650706271 -11.483517551892803
-2.4709008533448706 -2.451772192234433 -2.418382608384273 -2.452696792736589 -11.451632328288067 -11.454073032972802
0.0 0.0 0.0 0.0 0.0 0.0
-2.4703333715828677 -2.4517772996728513 -2.418370821403973 -2.451627165535796 -11.451472165290769 -11.451354113393876
-2.3661299020499285 -2.2789285207754917 -2.1220864417775176 -2.27484900420843 -11.275787827361626 -11.279593694890659
-2.4184526136933675 -2.4593301659519566 -2.4707551854538123 -2.4577410918421765 -11.460305388783873 -11.458456262766369
-2.4894202374203904 -2.4917987801130796 -2.493463081919636 -2.4922957127973873 -11.490852439199625 -11.490729578900488
0.0 0.0 0.0 0.0 0.0 0.0
-2.482369899010198 -2.486843101320411 -2.4913445022069047 -2.4857120052085007 -11.486637748723375 -11.486260097563216
-2.4706388103565247 -2.4788659693385964 -2.471502116582234 -2.479167958841571 -11.477162428754909 -11.478019790234075
-2.4184094196281865 -2.4530328055034816 -2.423585823909087 -2.451467602439773 -11.447674141721588 -11.450774469749785
-2.470652978505667 -2.4795748716441093 -2.4738742350541547 -2.4802839824639507 -11.479656772545319 -11.480137854533087
0.0 0.0 0.0 0.0 0.0 0.0
-1.4502400000000326 -1.8702711558804488 -2.1222573312153843 -1.870197607701494 -10.870334299659095 -10.870453124206943
0.4159231165634536 2.3598264262654225 5.599999999999977 2.3599466931379918 -6.640181952277639 -6.6400303099638105
-1.4502404009258023 -1.8726701604502856 -2.123209373002153 -1.8712176407466834 -10.873309460919138 -10.871614557260962
-0.7504000086033367 -1.450720234768563 -0.7568065715267706 -1.4513085701492239 -10.452491129924622 -10.450834075861112
0.0 0.0 0.0 0.0 0.0 0.0
-2.493499421942952 -2.4937174897748013 -2.494053776721486 -2.4935133521641744 -11.491602929308893 -11.490469242896442
-2.451081627263132 -2.4695746061850805 -2.475130631291342 -2.4561016672545053 -11.467585595316665 -11.46764035813969
